Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HELO,AELO
E0,29/01/2020,West Ham,Liverpool,0,2,A,0,1,A,7,13,4,5,6,6,3,7,2,0,0,0,8.5,5.5,1.33,1684.695068,2079.349121
E0,07/03/2020,Southampton,Newcastle,0,1,A,0,1,D,6,14,3,7,14,15,5,8,0,3,1,0,1.61,4.1,5.25,1685.06604,1685.411255
E0,20/04/2019,Newcastle,Southampton,3,1,H,2,0,H,15,15,6,3,5,11,4,11,0,2,0,0,2.55,3.2,3.1,1685.410034,1688.794067
E0,10/08/2019,Watford,Brighton,0,3,A,0,1,A,11,5,3,3,15,11,5,2,0,1,0,0,1.9,3.4,4,1685.432495,1616.603882
E0,26/07/2020,Newcastle,Liverpool,1,3,A,1,1,D,3,14,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,1685.502441,1991.137695
E0,21/09/2019,Burnley,Norwich,2,0,H,2,1,H,13,11,6,2,11,10,7,3,0,1,0,0,2,3.8,3.5,1685.557007,1643.717041
E0,20/04/2019,Wolves,Brighton,0,0,D,0,0,D,22,5,5,0,0,8,14,1,0,1,0,0,1.75,3.5,6,1685.608765,1598.432251
E0,08/12/2018,West Ham,Crystal Palace,3,2,H,0,1,A,13,8,6,4,10,8,5,3,1,2,0,0,2.3,3.4,3.4,1685.692871,1646.440796
E0,05/07/2020,Southampton,Man City,1,0,H,1,1,H,8,26,4,6,6,7,2,13,1,2,0,0,8.5,6,1.3,1686.04834,1986.101807
E0,01/01/2020,West Ham,Bournemouth,4,0,H,3,1,H,14,3,7,2,3,12,9,2,1,2,0,0,1.9,3.75,3.8,1686.099121,1674.663574
E0,13/01/2019,Everton,Bournemouth,2,0,H,0,0,D,15,16,3,7,17,8,5,9,5,0,0,0,1.75,4,4.8,1686.132446,1659.833984
E0,29/02/2020,Newcastle,Burnley,0,0,D,0,1,D,21,8,4,1,11,9,11,7,4,3,0,0,2.62,3.1,2.9,1686.166992,1710.380493
E0,06/10/2019,Newcastle,Man United,1,0,H,0,1,D,12,12,2,3,12,10,4,6,3,3,0,0,4.5,3.5,1.85,1686.374146,1820.547485
E0,16/03/2019,Bournemouth,Newcastle,2,2,D,0,1,A,10,12,3,4,9,12,6,6,3,2,0,0,2.05,3.6,3.8,1686.614868,1679.46875
E0,20/04/2019,Bournemouth,Fulham,0,1,A,0,0,D,15,17,5,5,11,18,3,7,1,3,0,0,1.65,4.4,5.25,1686.890625,1575.64917
E0,28/12/2019,Burnley,Man United,0,2,A,0,1,A,8,14,1,5,17,10,5,4,4,3,0,0,4.33,3.75,1.8,1688.125854,1815.327393
E0,21/06/2020,Newcastle,Sheffield United,3,0,H,0,1,D,12,7,8,1,9,10,2,4,2,0,0,1,3.3,3.1,2.37,1688.628784,1700.212524
E0,28/04/2019,Burnley,Man City,0,1,A,0,1,D,2,25,0,7,5,7,0,6,1,1,0,0,23,9,1.14,1688.636353,2020.832397
E0,16/07/2020,Crystal Palace,Man United,0,2,A,0,1,A,13,17,5,5,10,15,2,7,1,2,0,0,9.5,4.75,1.36,1688.685303,1865.647705
E0,15/09/2019,Bournemouth,Everton,3,1,H,1,1,D,13,14,6,5,5,14,7,7,0,4,0,0,2.9,3.5,2.4,1688.716797,1770.024292
E0,12/05/2019,Burnley,Arsenal,1,3,A,0,1,D,14,17,5,6,11,3,4,5,5,1,0,0,3.25,3.8,2.2,1688.979004,1873.565918
E0,04/05/2019,West Ham,Southampton,3,0,H,1,1,H,17,11,6,1,2,11,2,7,1,1,0,0,2.3,3.75,3.1,1689.081665,1676.148193
E0,26/12/2019,Sheffield United,Watford,1,1,D,1,1,D,16,5,4,2,11,8,9,1,1,3,0,0,1.83,3.6,4.33,1689.776733,1645.287964
E0,03/02/2019,Leicester,Man United,0,1,A,0,1,A,17,10,6,6,14,9,7,2,4,4,0,0,3.6,3.5,2.15,1689.973145,1861.146729
E0,04/05/2019,Newcastle,Liverpool,2,3,A,1,1,A,14,11,7,4,10,4,2,3,1,1,0,0,9.5,5.25,1.36,1690.030151,1993.420532
E0,16/03/2019,West Ham,Huddersfield,4,3,H,1,2,A,16,15,5,5,7,15,5,8,0,2,0,0,1.55,4.2,7,1690.209106,1516.794922
E0,22/02/2020,Southampton,Aston Villa,2,0,H,1,1,H,28,4,9,1,13,17,9,6,1,4,0,0,1.61,4.33,5,1690.513428,1619.621582
E0,10/08/2019,Bournemouth,Sheffield United,1,1,D,0,1,D,13,8,3,3,10,19,3,4,2,1,0,0,1.95,3.6,3.6,1690.886353,1620.044922
E0,05/10/2019,Burnley,Everton,1,0,H,0,1,D,9,11,3,2,5,12,7,9,2,1,0,1,2.87,3.3,2.5,1691.095093,1726.737061
E0,18/01/2020,West Ham,Everton,1,1,D,1,1,D,12,11,6,3,11,13,7,6,1,0,0,0,2.9,3.5,2.37,1691.51416,1742.29187
E0,02/02/2019,Everton,Wolves,1,3,A,1,2,A,13,8,4,4,12,14,3,1,3,1,0,0,2.37,3.4,3.25,1691.516235,1651.660156
E0,02/02/2020,Burnley,Arsenal,0,0,D,0,1,D,15,13,2,2,8,11,5,7,1,3,0,0,3.6,3.6,2,1691.62915,1799.702637
E0,28/12/2019,West Ham,Leicester,1,2,A,1,1,D,14,13,4,8,16,4,5,5,4,1,0,0,4,3.9,1.83,1692.359985,1818.918579
E0,26/12/2018,Leicester,Man City,2,1,H,1,1,D,10,11,5,4,5,8,3,7,2,2,0,1,9.5,5.25,1.36,1692.609131,1973.119507
E0,30/11/2019,Newcastle,Man City,2,2,D,1,1,D,6,24,3,9,4,6,1,10,1,2,0,0,13,8,1.16,1692.780151,2001.270874
E0,30/03/2019,West Ham,Everton,0,2,A,0,2,A,3,17,1,9,7,14,4,9,1,1,0,0,2.55,3.5,2.9,1693.134033,1711.159912
E0,18/01/2020,Southampton,Wolves,2,3,A,2,1,H,11,8,5,4,13,12,1,3,2,1,0,0,2.4,3.4,3,1693.199463,1757.211304
E0,21/12/2019,Bournemouth,Burnley,0,1,A,0,1,D,3,2,0,1,13,21,4,5,2,4,0,0,2.4,3.4,2.9,1693.200317,1684.357788
E0,26/07/2020,West Ham,Aston Villa,1,1,D,0,0,D,10,13,1,4,16,13,0,7,2,1,0,0,3,3.6,2.3,1693.262451,1619.386719
E0,08/12/2018,Leicester,Tottenham,0,2,A,0,1,A,11,7,3,2,12,7,6,5,3,1,0,0,3.8,3.75,2,1694.053955,1896.577026
E0,09/03/2019,Crystal Palace,Brighton,1,2,A,0,1,A,15,4,3,3,8,18,8,0,1,5,0,0,1.83,3.6,5,1694.137451,1617.110474
E0,30/03/2019,Crystal Palace,Huddersfield,2,0,H,0,0,D,19,15,5,5,10,7,5,5,0,0,0,0,1.45,4.4,9,1694.488403,1513.869995
E0,15/07/2020,Newcastle,Tottenham,1,3,A,0,1,A,22,8,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,1694.791992,1790.947021
E0,21/01/2020,Sheffield United,Man City,0,1,A,0,1,D,4,18,1,5,13,13,5,13,4,3,0,0,7,5,1.4,1694.966064,1995.427856
E0,09/12/2019,West Ham,Arsenal,1,3,A,1,1,H,11,10,4,3,12,6,4,3,2,0,0,0,3.3,4,2,1695.103394,1800.177002
E0,01/01/2019,Everton,Leicester,0,1,A,0,0,D,17,8,2,4,5,8,6,5,3,1,0,0,2,3.5,4.2,1695.455566,1692.983154
E0,18/01/2020,Newcastle,Chelsea,1,0,H,0,1,D,7,19,2,4,9,14,1,10,1,1,0,0,6,4.5,1.5,1695.533936,1851.421265
E0,17/03/2019,Everton,Chelsea,2,0,H,0,0,D,15,16,8,5,17,9,3,4,1,2,0,0,4,3.8,1.95,1696.233643,1862.407471
E0,30/11/2019,Burnley,Crystal Palace,0,2,A,0,1,A,15,7,4,2,13,10,5,6,2,0,0,0,2.25,3.25,3.3,1696.821167,1725.238525
E0,31/08/2019,Burnley,Liverpool,0,3,A,0,1,A,7,15,2,7,10,16,6,4,0,0,0,0,9.5,5.5,1.3,1697.255005,2054.933594
E0,08/07/2020,Sheffield United,Wolves,1,0,H,0,1,D,7,6,3,1,5,6,6,1,2,0,0,0,3.8,3.2,2.1,1697.562378,1783.728882
E0,23/12/2018,Everton,Tottenham,2,6,A,1,3,A,10,17,3,8,13,9,2,1,0,2,0,0,3.25,3.5,2.3,1697.608521,1909.038574
E0,25/08/2019,Bournemouth,Man City,1,3,A,1,1,A,10,19,7,5,7,13,4,5,1,3,0,0,15,7.5,1.16,1697.699585,2041.104248
E0,30/03/2019,Leicester,Bournemouth,2,0,H,1,0,H,18,8,4,2,6,12,6,1,0,2,0,0,1.85,3.8,4.5,1698.033325,1684.5448
E0,02/04/2019,Watford,Fulham,4,1,H,1,1,D,15,17,7,7,12,5,6,4,3,2,0,0,1.72,4,5,1698.295898,1560.502075
E0,22/12/2018,West Ham,Watford,0,2,A,0,1,A,18,11,7,5,9,11,10,4,3,2,0,0,2.37,3.5,3.1,1699.269043,1642.709839
E0,15/02/2020,Southampton,Burnley,1,2,A,1,1,D,10,9,2,6,8,11,4,3,2,2,0,0,1.75,3.8,4.75,1699.314453,1693.237183
E0,07/12/2019,Everton,Chelsea,3,1,H,1,1,H,13,15,7,4,14,9,1,5,3,0,0,0,3.5,3.75,2,1699.677979,1871.193237
E0,19/10/2019,Bournemouth,Norwich,0,0,D,0,1,D,11,10,2,1,8,11,6,7,1,3,0,0,1.72,4.2,4.2,1701.139038,1608.847656
E0,24/06/2020,Newcastle,Aston Villa,1,1,D,0,1,D,13,14,3,2,15,13,6,9,2,2,0,0,2.3,3.3,3.2,1701.294556,1595.444092
E0,12/05/2019,Watford,West Ham,1,4,A,0,1,A,17,16,8,9,10,10,7,2,1,0,1,0,2.25,3.75,3.2,1701.453735,1713.16687
E0,25/06/2020,Burnley,Watford,1,0,H,0,1,D,9,10,5,4,13,15,1,7,1,0,0,0,3,3.25,2.45,1702.078369,1679.731445
E0,27/10/2019,Newcastle,Wolves,1,1,D,1,1,H,13,13,2,5,8,15,3,6,2,2,1,0,3,3.1,2.55,1702.173096,1746.10144
E0,26/10/2019,Burnley,Chelsea,2,4,A,0,1,A,13,16,5,7,7,8,5,6,3,2,0,0,4.5,4,1.72,1702.263672,1888.259644
E0,12/01/2019,Leicester,Southampton,1,2,A,0,2,A,23,8,6,3,7,9,10,3,2,1,0,1,1.95,3.5,4.33,1702.306274,1626.071899
E0,09/02/2020,Sheffield United,Bournemouth,2,1,H,1,1,D,16,10,6,2,10,8,8,4,2,2,0,0,1.66,3.6,5.75,1702.801636,1654.172241
E0,01/01/2020,Newcastle,Leicester,0,3,A,0,1,A,5,17,2,10,8,12,4,5,1,1,0,0,5,3.8,1.66,1703.263794,1825.179565
E0,07/03/2020,Sheffield United,Norwich,1,0,H,1,1,H,10,12,4,5,12,8,10,5,0,0,0,0,1.65,3.75,5.75,1703.311646,1606.783569
E0,22/02/2020,Burnley,Bournemouth,3,0,H,0,1,D,16,12,10,4,9,9,7,3,4,3,0,0,2.1,3.3,3.7,1703.428833,1649.303589
E0,21/09/2019,Newcastle,Brighton,0,0,D,0,1,D,11,16,4,3,12,8,5,3,2,1,0,0,2.5,3.2,3,1703.629395,1619.083862
E0,04/05/2019,Wolves,Fulham,1,0,H,0,1,D,19,6,6,2,10,15,7,1,1,3,0,0,1.53,4.2,7.5,1703.765869,1590.164673
E0,10/12/2018,Everton,Watford,2,2,D,1,0,H,12,15,5,3,13,13,6,6,1,1,0,0,1.8,3.75,5,1704.383179,1635.265625
E0,28/09/2019,Wolves,Watford,2,0,H,1,1,H,6,14,2,5,5,6,1,6,0,1,0,0,1.85,3.4,4.5,1704.49231,1651.258301
E0,28/09/2019,Bournemouth,West Ham,2,2,D,1,1,D,13,17,5,6,7,8,6,6,3,1,0,0,2.5,3.5,2.75,1705.784424,1747.921875
E0,29/12/2018,Leicester,Cardiff,0,1,A,0,0,D,16,12,7,3,14,16,10,4,0,2,0,0,1.55,4,6,1705.970581,1556.252808
E0,02/11/2019,Bournemouth,Man United,1,0,H,1,1,H,12,15,6,4,14,12,4,10,4,3,0,0,3.25,3.6,2.15,1706.100464,1834.48291
E0,27/04/2019,Watford,Wolves,1,2,A,0,1,A,10,11,1,4,10,11,4,5,3,2,0,0,2.62,3.3,2.9,1706.736328,1697.631226
E0,11/07/2020,Sheffield United,Chelsea,3,0,H,2,1,H,9,15,4,4,8,6,4,6,1,0,0,0,6,3.8,1.6,1706.87146,1835.480103
E0,16/07/2020,Southampton,Brighton,1,1,D,0,1,A,21,10,6,2,6,10,8,2,1,0,0,0,2.15,3.3,3.5,1707.874878,1643.572754
E0,23/11/2019,West Ham,Tottenham,2,3,A,0,1,A,11,15,4,6,12,14,3,7,3,2,0,0,4.2,4.33,1.7,1707.995605,1839.179565
E0,15/04/2019,Watford,Arsenal,0,1,A,0,1,A,11,19,3,6,12,8,6,4,2,0,1,0,3.2,3.75,2.25,1708.071777,1889.145142
E0,23/11/2019,Bournemouth,Wolves,1,2,A,0,1,A,9,17,2,7,10,12,5,9,2,1,1,0,2.75,3.3,2.6,1708.123047,1755.755127
E0,14/04/2019,Crystal Palace,Man City,1,3,A,0,1,A,7,20,3,6,5,11,2,9,0,0,0,0,11,6,1.3,1708.295532,2007.328125
E0,01/02/2020,Newcastle,Norwich,0,0,D,0,1,D,15,19,5,4,10,15,8,12,2,1,0,0,2.2,3.4,3.3,1708.792236,1598.675781
E0,22/02/2020,Sheffield United,Brighton,1,1,D,1,1,D,14,8,3,2,3,6,12,2,0,2,0,0,1.95,3.4,4.2,1709.060913,1643.904541
E0,07/07/2020,Crystal Palace,Chelsea,2,3,A,1,1,A,13,14,4,6,11,10,7,9,1,0,0,0,8.5,4.5,1.4,1709.076416,1829.282959
E0,23/04/2019,Watford,Southampton,1,1,D,0,1,A,15,8,4,4,10,14,3,4,5,2,0,0,2.25,3.5,3.4,1709.577393,1679.563477
E0,05/07/2020,Newcastle,West Ham,2,2,D,1,1,D,11,17,4,7,9,11,6,4,0,0,0,0,2.6,3.3,2.75,1709.75293,1670.961426
E0,22/02/2020,Crystal Palace,Newcastle,1,0,H,1,1,H,18,8,9,2,15,11,7,5,2,6,0,1,1.95,3.4,4.2,1710.457153,1695.559814
E0,28/04/2019,Leicester,Arsenal,3,0,H,0,1,D,24,6,12,1,13,13,8,6,3,1,0,1,2.75,3.6,2.6,1710.596802,1871.034424
E0,07/03/2020,Burnley,Tottenham,1,1,D,1,1,H,21,13,8,2,16,11,3,5,5,4,0,0,2.7,3.3,2.62,1711.13623,1808.381714
E0,09/11/2019,Newcastle,Bournemouth,2,1,H,1,1,D,20,16,9,3,10,5,5,4,2,0,0,0,2.55,3.25,2.8,1711.137939,1714.68396
E0,08/12/2019,Newcastle,Southampton,2,1,H,0,1,D,12,19,6,4,11,17,3,12,1,3,0,0,2.5,3.2,2.9,1711.713501,1645.171753
E0,28/12/2019,Newcastle,Everton,1,2,A,0,1,A,20,22,5,9,13,13,5,8,2,2,0,0,3.6,3.4,2.05,1712.460327,1730.142334
E0,21/12/2019,Newcastle,Crystal Palace,1,0,H,0,1,D,8,16,3,4,12,11,4,5,2,0,0,0,2.37,3.1,3.25,1713.275269,1741.442017
E0,26/07/2020,Southampton,Sheffield United,3,1,H,0,1,A,13,5,4,3,9,16,9,1,0,1,0,0,2.15,3.5,3.3,1714.944702,1707.553101
E0,11/08/2019,Newcastle,Arsenal,0,1,A,0,1,D,9,8,2,2,12,7,5,3,1,3,0,0,4.5,3.75,1.72,1715.807495,1866.733276
E0,20/07/2020,Sheffield United,Everton,0,1,A,0,1,D,8,5,0,2,11,19,7,1,1,3,0,0,2.2,3.25,3.5,1716.56958,1728.140137
E0,31/08/2019,Newcastle,Watford,1,1,D,1,1,D,13,13,5,3,5,11,6,5,2,3,0,0,2.5,3.25,2.87,1716.633789,1654.182495
E0,05/07/2020,Burnley,Sheffield United,1,1,D,1,1,H,9,10,4,3,8,14,3,9,0,0,0,0,2.9,3,2.7,1718.248169,1695.612305
E0,12/04/2019,Leicester,Newcastle,0,1,A,0,1,A,12,11,5,5,6,10,2,3,2,3,0,0,1.66,4,5.75,1718.81665,1672.495605
E0,19/10/2019,Everton,West Ham,2,0,H,1,1,H,19,8,10,4,15,15,11,2,2,2,0,0,1.95,3.75,3.75,1719.304932,1737.383423
E0,27/04/2019,Crystal Palace,Everton,0,0,D,0,1,D,8,22,0,3,9,15,5,10,2,0,0,0,2.62,3.5,2.8,1720.115723,1745.957275
E0,07/03/2020,Crystal Palace,Watford,1,0,H,1,1,H,10,10,3,4,12,19,8,8,4,4,0,0,2.55,3.2,2.9,1722.048218,1689.957153
E0,19/08/2019,Wolves,Man United,1,1,D,0,1,A,6,9,2,2,17,8,4,6,2,2,0,0,3.3,3.3,2.25,1723.212769,1853.648071
E0,21/12/2019,Everton,Arsenal,0,0,D,0,1,D,9,6,0,2,10,11,5,4,2,3,0,0,2.3,3.8,2.87,1723.732178,1801.873535
E0,07/04/2019,Everton,Arsenal,1,0,H,1,0,H,23,7,6,2,8,9,9,6,1,4,0,0,3,3.75,2.35,1724.189209,1887.102905
E0,26/12/2019,Everton,Burnley,1,0,H,0,1,D,21,6,5,0,15,14,10,2,0,0,0,0,1.7,3.75,5,1724.322876,1693.945313
E0,21/04/2019,Everton,Man United,4,0,H,2,0,H,15,7,8,1,11,7,10,2,1,1,0,0,3.25,3.5,2.3,1724.928711,1888.541626
E0,29/06/2020,Crystal Palace,Burnley,0,1,A,0,1,D,17,8,4,4,12,13,9,1,1,1,0,0,2.25,3.2,3.4,1728.325806,1708.332642
E0,03/11/2019,Everton,Tottenham,1,1,D,0,1,D,7,4,3,2,9,8,5,2,1,2,0,1,2.7,3.4,2.6,1728.754272,1840.702515
E0,01/02/2020,Crystal Palace,Sheffield United,0,1,A,0,1,D,13,10,3,3,9,15,9,5,3,2,0,0,3.1,3.1,2.5,1728.809814,1692.231567
E0,10/08/2019,West Ham,Man City,0,5,A,0,1,A,5,14,3,9,6,13,1,1,2,2,0,0,12,6.5,1.22,1729.597168,2037.516602
E0,15/07/2020,Burnley,Wolves,1,1,D,0,1,D,9,14,1,5,10,8,3,8,0,0,0,0,4.5,3.3,1.9,1731.774658,1785.249756
E0,28/09/2019,Everton,Man City,1,3,A,1,1,D,12,20,8,9,4,8,5,2,2,2,0,0,10,5.5,1.3,1732.047729,2032.323608
E0,02/11/2019,West Ham,Newcastle,2,3,A,0,1,A,16,12,6,9,10,7,7,3,2,1,0,0,1.75,3.8,4.5,1732.500854,1701.521484
E0,16/07/2020,Everton,Aston Villa,1,1,D,0,1,D,9,15,1,1,15,13,5,5,2,1,0,0,2,3.5,3.75,1732.798828,1602.842896
E0,21/06/2020,Everton,Liverpool,0,0,D,0,1,D,9,10,3,3,15,12,1,6,2,2,0,0,6,4.2,1.55,1732.819092,2020.294556
E0,14/09/2019,Wolves,Chelsea,2,5,A,0,1,A,11,15,4,6,8,11,7,5,1,2,0,0,2.9,3.3,2.5,1733.223999,1864.609741
E0,26/12/2019,Crystal Palace,West Ham,2,1,H,0,1,D,13,10,4,2,5,10,7,6,0,2,0,0,2.3,3.4,3.1,1734.090576,1698.061768
E0,22/09/2019,West Ham,Man United,2,0,H,1,1,H,8,9,6,3,8,9,3,7,2,2,0,0,3.1,3.6,2.2,1734.831543,1838.287598
E0,12/05/2019,Crystal Palace,Bournemouth,5,3,H,3,1,H,17,16,8,8,11,8,4,4,3,0,0,0,1.9,4.2,3.8,1735.036011,1698.200195
E0,28/09/2019,Crystal Palace,Norwich,2,0,H,1,1,H,15,10,3,3,14,10,5,5,3,1,0,0,1.9,3.75,3.75,1735.216187,1636.069946
E0,26/10/2019,West Ham,Sheffield United,1,1,D,1,1,H,12,10,4,4,7,10,10,4,2,2,0,0,2.1,3.5,3.5,1736.379028,1658.766968
E0,23/11/2019,Everton,Norwich,0,2,A,0,1,D,18,13,7,5,12,11,7,7,3,5,0,0,1.36,5.1,8,1736.482544,1594.491699
E0,12/05/2019,Leicester,Chelsea,0,0,D,0,1,D,9,14,3,4,9,8,4,5,0,1,0,0,2.4,3.75,2.9,1736.790161,1870.707275
E0,11/01/2020,Crystal Palace,Arsenal,1,1,D,0,1,A,6,7,3,4,14,22,1,4,2,3,0,1,4.1,3.9,1.8,1737.046265,1801.543335
E0,26/07/2020,Everton,Bournemouth,1,3,A,1,2,A,13,13,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3,1737.156616,1616.72229
E0,25/08/2019,Wolves,Burnley,1,1,D,0,1,A,17,13,2,4,9,11,4,3,0,2,0,0,1.85,3.4,4.5,1737.192505,1693.080688
E0,11/01/2020,Everton,Brighton,1,0,H,1,1,H,14,9,6,2,7,7,4,3,2,1,0,0,1.85,3.8,4,1737.460571,1658.42041
E0,03/12/2019,Crystal Palace,Bournemouth,1,0,H,0,1,D,7,6,2,3,6,15,6,9,3,3,1,0,2.2,3.4,3.25,1737.769409,1683.808594
E0,22/09/2019,Crystal Palace,Wolves,1,1,D,0,1,D,13,14,4,4,7,10,6,7,2,1,0,1,2.62,3.1,2.87,1737.865967,1701.842651
E0,26/07/2020,Burnley,Brighton,1,2,A,1,1,D,13,14,2,4,11,11,6,7,3,0,0,0,2.37,3.4,3,1738.661011,1646.346802
E0,19/10/2019,Wolves,Southampton,1,1,D,0,1,D,4,14,1,5,10,17,1,3,3,2,0,0,1.8,3.6,4.5,1738.71167,1656.900269
E0,31/08/2019,West Ham,Norwich,2,0,H,1,1,H,18,8,8,3,16,10,8,2,2,1,0,0,1.85,3.9,3.9,1738.75708,1641.946411
E0,11/08/2019,Leicester,Wolves,0,0,D,0,1,D,15,8,1,2,3,13,12,3,0,2,0,0,2.2,3.2,3.4,1738.760254,1720.435547
E0,23/11/2019,Crystal Palace,Liverpool,1,2,A,0,1,D,16,12,6,4,8,7,9,8,0,1,0,0,7.5,4.75,1.4,1740.534912,2061.642578
E0,21/01/2020,Everton,Newcastle,2,2,D,1,1,H,17,8,8,2,13,10,6,4,1,1,0,0,1.55,4.1,6,1742.367065,1706.226929
E0,10/08/2019,Crystal Palace,Everton,0,0,D,0,1,D,6,10,2,3,16,14,6,2,2,1,0,1,3,3.25,2.37,1742.758789,1769.762329
E0,03/05/2019,Everton,Burnley,2,0,H,2,1,H,20,5,6,1,8,9,8,1,0,2,0,0,1.66,4,5.75,1743.280396,1682.166626
E0,01/07/2020,Everton,Leicester,2,1,H,2,1,H,7,15,2,3,13,10,3,5,1,1,0,0,2.5,3.3,2.9,1744.086304,1791.626831
E0,21/01/2020,Crystal Palace,Southampton,0,2,A,0,1,A,6,15,0,6,12,13,0,8,1,2,0,0,2.7,3.25,2.7,1744.502563,1685.514404
E0,04/12/2019,Wolves,West Ham,2,0,H,1,1,H,13,6,7,3,8,9,5,4,1,2,0,0,1.75,3.7,4.75,1745.463989,1702.819336
E0,16/12/2019,Crystal Palace,Brighton,1,1,D,0,1,D,11,15,4,10,7,12,3,7,1,1,0,0,2.55,3.25,2.87,1745.543457,1651.583374
E0,09/07/2020,Everton,Southampton,1,1,D,1,1,D,11,17,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,1746.179199,1699.855591
E0,05/10/2019,West Ham,Crystal Palace,1,2,A,0,1,D,9,7,4,4,11,7,2,2,3,2,0,0,1.95,3.6,3.8,1746.974731,1739.774902
E0,21/09/2019,Leicester,Tottenham,2,1,H,0,1,A,16,11,7,4,16,13,8,2,1,2,0,0,2.87,3.5,2.37,1747.455444,1886.911255
E0,08/02/2020,Everton,Crystal Palace,3,1,H,1,1,H,14,10,8,2,11,12,4,6,0,1,0,0,1.61,3.8,6,1747.57959,1718.239746
E0,01/03/2020,Everton,Man United,1,1,D,1,1,D,16,14,5,5,11,11,13,8,3,4,0,0,2.5,3.25,2.9,1748.640625,1828.377808
E0,31/08/2019,Crystal Palace,Aston Villa,1,0,H,0,1,D,22,10,5,2,15,16,13,2,2,4,0,1,2.15,3.3,3.5,1749.23877,1622.29834
E0,01/12/2019,Wolves,Sheffield United,1,1,D,0,1,A,13,9,3,4,12,18,7,2,1,4,0,0,1.9,3.5,4.2,1749.316284,1669.786011
E0,19/10/2019,Crystal Palace,Man City,0,2,A,0,1,A,7,21,2,10,8,10,1,8,1,1,0,0,12,7,1.22,1749.366211,2013.947632
E0,21/09/2019,Everton,Sheffield United,0,2,A,0,1,A,16,2,3,1,9,9,12,3,1,3,0,0,1.61,3.75,6,1750.06189,1620.942627
E0,10/11/2019,Wolves,Aston Villa,2,1,H,1,1,H,17,13,5,4,17,8,6,3,4,3,0,0,1.9,3.5,4.2,1751.760742,1641.094849
E0,31/08/2019,Leicester,Bournemouth,3,1,H,2,1,H,13,8,5,2,9,11,4,5,1,3,0,0,1.7,4,4.75,1752.937866,1695.87561
E0,29/09/2019,Leicester,Newcastle,5,0,H,1,1,H,13,3,5,0,12,9,9,0,1,1,0,1,1.5,4,7.5,1757.595947,1699.678955
E0,03/11/2019,Crystal Palace,Leicester,0,2,A,0,1,D,12,14,3,5,15,16,5,6,2,2,0,0,3.5,3.4,2.1,1758.333618,1800.739746
E0,27/12/2019,Wolves,Man City,3,2,H,0,1,A,20,7,8,3,7,13,3,1,0,1,0,1,8.5,5,1.36,1758.971069,2007.71814
E0,11/01/2020,Wolves,Newcastle,1,1,D,1,1,D,9,5,4,1,13,12,5,2,0,3,0,0,1.44,4.5,7.5,1760.683594,1692.061646
E0,15/12/2019,Wolves,Tottenham,1,2,A,0,1,A,18,9,5,5,14,10,11,2,4,4,0,0,3.25,3.4,2.25,1760.914063,1837.875122
E0,01/09/2019,Everton,Wolves,3,2,H,2,1,H,15,8,6,5,12,12,7,7,1,4,0,1,2.2,3.25,3.5,1764.085327,1739.162842
E0,14/02/2020,Wolves,Leicester,0,0,D,0,1,D,15,9,3,3,13,10,7,0,2,2,0,1,2.5,3.3,2.87,1764.862305,1818.356689
E0,23/01/2020,Wolves,Liverpool,1,2,A,0,1,A,10,13,3,6,6,11,2,4,0,1,0,0,5.75,3.8,1.61,1764.896362,2076.778564
E0,19/10/2019,Leicester,Burnley,2,1,H,1,1,D,19,13,3,4,4,10,9,4,0,3,0,0,1.57,4,6,1766.331299,1698.527222
E0,17/08/2019,Everton,Watford,1,0,H,1,1,H,12,8,2,2,11,11,4,7,2,3,0,0,1.72,3.8,4.75,1770.930664,1665.624634
E0,26/07/2020,Leicester,Man United,0,2,A,0,0,D,14,7,3,3,12,11,3,3,1,4,1,0,3.25,3.5,2.2,1771.691162,1866.657715
E0,12/07/2020,Wolves,Everton,3,0,H,1,1,H,14,6,7,2,9,9,5,2,0,2,0,0,2.05,3.3,3.8,1774.4198,1743.628906
E0,16/07/2020,Leicester,Sheffield United,2,0,H,1,1,H,15,5,7,1,12,10,9,5,1,2,0,0,2.05,3.25,3.9,1774.556519,1724.638794
E0,23/02/2020,Wolves,Norwich,3,0,H,2,1,H,19,6,6,4,11,6,4,1,2,3,0,0,1.5,4.2,7,1777.669312,1602.876343
E0,06/07/2020,Tottenham,Everton,1,0,H,1,1,H,12,11,2,3,14,18,5,6,3,2,0,0,2.1,3.5,3.4,1781.172852,1752.178467
E0,12/07/2020,Tottenham,Arsenal,2,1,H,1,1,D,15,13,9,4,16,11,6,5,5,3,0,0,2.62,3.4,2.7,1783.376343,1807.318237
E0,04/07/2020,Leicester,Crystal Palace,3,0,H,0,1,D,15,7,4,1,18,8,3,7,2,1,0,0,1.66,3.6,5.75,1783.534546,1718.410278
E0,20/07/2020,Wolves,Crystal Palace,2,0,H,1,1,H,11,7,5,3,11,15,5,2,2,1,0,0,1.5,4,7.5,1785.012939,1681.804443
